WEEK#,STOP ID,PIECES,VOLUME,BEF_WK_CD,AFT_WK_CD,WK_FREQUENCY,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,AFT_MON,AFT_TUE,AFT_WED,AFT_THU,AFT_FRI,AFT_SAT,AFT_SUN,CHANGED
3,11161611,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161631,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161557,1,6.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161567,1,4.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161556,1,4.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161584,1,2.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161722,1,6.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161726,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161620,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161622,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161614,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11163229,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163218,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163361,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163202,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163210,10,20.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163208,3,24.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163222,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163233,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163460,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163224,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163331,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163230,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163246,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163236,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163332,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163373,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163199,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163200,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163184,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163187,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163383,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163280,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163193,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163194,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163277,2,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163276,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163261,4,32.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163209,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163258,1,8.00,O,O,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163444,1,6.00,O,O,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163413,1,2.00,O,O,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163191,1,6.00,2,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163220,1,2.00,O,O,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11163243,1,2.00,O,O,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3,11161593,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161493,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161473,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161573,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161451,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161464,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161449,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161588,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161563,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161531,1,6.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161545,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161474,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161701,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161518,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161548,1,2.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161542,1,6.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161527,1,4.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161574,1,4.00,O,O,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161453,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161526,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161554,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161534,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161467,1,4.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161571,1,2.00,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3,11161625,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161640,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11161619,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,11163355,1,4.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163312,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163256,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163254,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163308,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163485,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163301,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163293,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163403,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163299,4,32.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163344,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163300,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163390,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163556,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163339,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163311,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163341,1,6.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163387,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163297,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163349,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163392,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163431,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163310,1,6.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163571,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163568,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163570,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163330,1,4.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163378,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163356,1,4.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163309,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163307,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163262,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163419,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163251,1,8.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163259,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163283,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163555,1,2.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163290,6,48.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163395,1,6.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163563,1,6.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163393,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163266,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163267,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163252,1,8.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163263,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,11163286,2,16.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163315,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163239,1,2.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163245,1,4.00,O,O,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11163363,4,32.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,11161460,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11164285,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164156,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164155,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164170,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164160,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164166,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11161488,1,8.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161486,1,8.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161434,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161430,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161433,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11164161,1,4.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164157,1,6.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11161440,1,6.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161439,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161452,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11164151,1,6.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164150,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164144,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164169,1,4.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164208,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164140,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164171,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164248,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164497,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164235,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164268,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11162360,1,8.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11162336,2,12.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164278,1,4.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164338,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164232,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164293,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164242,1,6.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164276,1,2.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164274,4,8.00,A,A,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164211,1,2.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164202,1,4.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164220,1,2.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164209,1,2.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164241,1,2.00,O,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,11164397,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164249,1,6.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164275,1,4.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164195,1,4.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11164253,1,2.00,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,11161508,1,4.00,A,A,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161506,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161505,1,2.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161538,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161521,1,4.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161516,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161496,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161504,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161604,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11163291,1,4.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11163304,1,4.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11163244,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11163294,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11163303,1,6.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11163325,1,2.00,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,11161512,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161499,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161501,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161485,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161489,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161490,1,6.00,O,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161492,1,4.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161484,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161509,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,11161482,1,2.00,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,11163217,1,6.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163218,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163361,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163229,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163202,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163210,10,20.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163208,3,24.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163222,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163233,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163460,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163224,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163331,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163230,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163246,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163236,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163332,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163373,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163199,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163200,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163184,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163187,1,2.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163383,1,4.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163280,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163193,1,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163194,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163277,2,8.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163276,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163261,4,32.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163209,1,6.00,A,A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163197,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163215,1,6.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163201,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163213,1,2.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163221,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163203,1,8.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163211,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163494,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163237,1,4.00,O,E,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163232,1,4.00,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163196,1,6.00,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11163457,1,6.00,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4,11161544,1,2.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161593,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161588,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161563,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161531,1,6.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161545,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161474,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161701,1,2.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161518,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161561,1,6.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161491,1,4.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161565,1,4.00,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161519,1,6.00,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161520,1,4.00,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161631,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161629,1,4.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161612,1,4.00,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161600,1,6.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161611,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161601,2,12.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161606,1,4.00,O,E,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,11161557,1,6.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161640,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161625,1,4.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11161619,2,16.00,A,A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,11163302,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163363,4,32.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,11163370,1,4.00,O,E,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163305,1,4.00,O,E,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163358,1,4.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163235,1,6.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163248,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163207,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163400,1,6.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163396,1,6.00,E,E,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,11161580,1,4.00,O,E,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,11163324,1,6.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163337,1,8.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163338,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163219,1,4.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163407,1,4.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163343,1,4.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163234,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163188,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163272,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163323,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163345,1,2.00,E,E,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,11163371,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163346,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163295,1,4.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163249,1,2.00,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,11163556,2,16.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,11163339,1,4.00,A,A,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
